uid,name,organization_id,organization_id_source
https://ror.org/059636586,Istanbul Technical University,https://ror.org/059636586,ROR
grid.431778.e,World Bank,grid.431778.e,GRID
grid.57544.37,Health Canada,grid.57544.37,GRID
37595,University of Zimbabwe,37595,RINGGOLD
247486,Midlands State University Faculty of Social Sciences,247486,RINGGOLD
28862,Maulana Azad Medical College,28862,RINGGOLD
235350,Jawaharlal Institute of Post Graduate Medical Education Department of Preventive and Social Medicine,235350,RINGGOLD
28221,Universidad Nacional de San Martín,28221,RINGGOLD
acc71ab5,Hacettepe University,acc71ab5,sha256
36607e92,Ankara University Technology Transfer Office,36607e92,sha256
https://ror.org/04ss1bw11,Tzu Chi University,https://ror.org/04ss1bw11,ROR
https://ror.org/05bxb3784,Academia Sinica,https://ror.org/05bxb3784,ROR
91b8e57b,Swedish  University of Agricultural Sciences,91b8e57b,sha256
8094,National Veterinary Institute,8094,RINGGOLD
35032,Yeungnam University,35032,RINGGOLD
428656,CSIR-Central Drug Research Institute Medicinal and Process Chemistry Division,428656,RINGGOLD
86f1faa3,"IMO-IMOMEC, Uhasselt",86f1faa3,sha256
58c62378,Uhasselt,58c62378,sha256
http://dx.doi.org/10.13039/501100003010,Ege Üniversitesi,http://dx.doi.org/10.13039/501100003010,FUNDREF
148c8fa9,The Leprosy Mission Nepal,148c8fa9,sha256
eff07a18,SafeAI Inc,eff07a18,sha256
http://dx.doi.org/10.13039/100005492,Stanford University,http://dx.doi.org/10.13039/100005492,FUNDREF
5fb93ef5,University of Texas San Antonio,5fb93ef5,sha256
grid.215352.2,The University of Texas at San Antonio,grid.215352.2,GRID
19cf8fae,Educational Testing Service,19cf8fae,sha256
9967,The University of Alabama at Birmingham School of Medicine,9967,RINGGOLD
8683,Wichita State University,8683,RINGGOLD
https://ror.org/01dbmzx78,Telethon Kids Institute,https://ror.org/01dbmzx78,ROR
grid.77184.3d,Al-Farabi Kazakh National University,grid.77184.3d,GRID
https://ror.org/02wn5qz54,University of St Andrews,https://ror.org/02wn5qz54,ROR
2c002237,UNESCO,2c002237,sha256
2453,DePaul University,2453,RINGGOLD
7283,Seattle University,7283,RINGGOLD
0f4f4ca6,Middlesex University,0f4f4ca6,sha256
34640,Middlesex University London Business School,34640,RINGGOLD
9331,Libera Università Internazionale degli Studi Sociali Guido Carli,9331,RINGGOLD
http://dx.doi.org/10.13039/501100005712,University of Jordan,http://dx.doi.org/10.13039/501100005712,FUNDREF
https://ror.org/02yg0nm07,University of Puerto Rico System,https://ror.org/02yg0nm07,ROR
https://ror.org/00yxqn620,University of Puerto Rico at Cayey,https://ror.org/00yxqn620,ROR
https://ror.org/040c17130,Kyungpook National University,https://ror.org/040c17130,ROR
http://dx.doi.org/10.13039/100020488,"Vagelos College of Physicians and Surgeons, Columbia University",http://dx.doi.org/10.13039/100020488,FUNDREF
150332,Institute for Health Metrics and Evaluation,150332,RINGGOLD
7fc583b6,Heriot Watt University,7fc583b6,sha256
baffa788,Genetic Engineering and Biotechnology Research Institute ,baffa788,sha256
e4cc54e0,Agricultur and Agrifood Canada,e4cc54e0,sha256
5fd7a1e3,University of maine,5fd7a1e3,sha256
grid.466634.5,Desert Research Center,grid.466634.5,GRID
98670,Agriculture and Agri-Food Canada Lethbridge Research and Development Centre,98670,RINGGOLD
http://dx.doi.org/10.13039/501100005743,Università Cattolica del Sacro Cuore,http://dx.doi.org/10.13039/501100005743,FUNDREF
67823,Universidade Federal do Piauí,67823,RINGGOLD
37892,Universidade Federal do Maranhão,37892,RINGGOLD
26c46088,Scientific Center for anti-infectious drugs,26c46088,sha256
37265,Sri Dharmasthala Manjunatheshwara College of Engineering and Technology,37265,RINGGOLD
388861,Kalpataru Institute of Technology,388861,RINGGOLD
29257,Siddaganga Institute of Technology,29257,RINGGOLD
8654122b,Iran University of Science and Technology,8654122b,sha256
http://dx.doi.org/10.13039/501100005013,"Academic Center for Education, Culture and Research",http://dx.doi.org/10.13039/501100005013,FUNDREF
https://ror.org/05r8dqr10,University of Rijeka,https://ror.org/05r8dqr10,ROR
grid.15462.34,Danube University Krems,grid.15462.34,GRID
fb3f1415,"University of Rijeka, Faculty of Informatics and Digital Technologies",fb3f1415,sha256
7f00feb1,METALLUM Ltd Pican,7f00feb1,sha256
6c36b77e,Mercator plc Ljubljana,6c36b77e,sha256
166fc8e2,TRAST plc Split,166fc8e2,sha256
125093,Faculdade Evangélica de Goianésia,125093,RINGGOLD
3e9f5d3c," Food Technology Research Institute. Agricultural Research. Center, Giza-Egyp",3e9f5d3c,sha256
4388f5af,Universidade de São Paulo ,4388f5af,sha256
e4090ea8,Universidad Jorge Tadeo Lozano,e4090ea8,sha256
70a4ece3,Fundação Jaime Rodrigues,70a4ece3,sha256
37896,Hospital Israelita Albert Einstein,37896,RINGGOLD
c4d866b6,Hospital Santa Elisa,c4d866b6,sha256
https://ror.org/026zzn846,Queen Mary University of London,https://ror.org/026zzn846,ROR
25a33f91,Urban Action Lab,25a33f91,sha256
273951,Universidad de Concepcion Facultad de Ciencias Naturales y Oceanograficas,273951,RINGGOLD
28047,Pontificia Universidad Católica de Valparaíso,28047,RINGGOLD
2529,Pomona College,2529,RINGGOLD
grid.510282.c,Mountain Top University,grid.510282.c,GRID
398081,Wesley University of Science and Technology Ondo,398081,RINGGOLD
a05463e9,Inspiration Science Academy,a05463e9,sha256
9042a686,Monarch Beverages and Foods Ltd. ,9042a686,sha256
fcaac27d,Consolidated Foods and Beverages Limited,fcaac27d,sha256
120263,Hochschule Furtwangen,120263,RINGGOLD
29263,University of Kerala,29263,RINGGOLD
54643,Vikram Sarabhai Space Centre,54643,RINGGOLD
https://ror.org/04xreqs31,Institute for Research in Fundamental Sciences,https://ror.org/04xreqs31,ROR
https://ror.org/024c2fq17,Sharif University of Technology,https://ror.org/024c2fq17,ROR
grid.164274.2,Eskişehir Osmangazi University,grid.164274.2,GRID
50c8cf51,University of KwaZulu-Natal ,50c8cf51,sha256
180e8559,University of Cincinnati,180e8559,sha256
415478,Ball State University Department of Marketing,415478,RINGGOLD
055c18a3,Indiana University Kelley School of Business,055c18a3,sha256
51b8ed5e,Massachusetts Coalition for Serious Illness Care,51b8ed5e,sha256
b4b5bf53,Blue Cross Blue Shield of Massachusetts,b4b5bf53,sha256
http://dx.doi.org/10.13039/100000738,U.S. Department of Veterans Affairs,http://dx.doi.org/10.13039/100000738,FUNDREF
f5bd46e9,Trinity College,f5bd46e9,sha256
c4baea95,Colorado School of Public Health,c4baea95,sha256
14708,University of Massachusetts Boston,14708,RINGGOLD
98002,University of Lagos College of Medicine,98002,RINGGOLD
d8b874aa,University of Calabar,d8b874aa,sha256
300197,Benue State University College of Health Science,300197,RINGGOLD
https://ror.org/012tb2g32,Tianjin University,https://ror.org/012tb2g32,ROR
3949,University of Hawai'i at Manoa,3949,RINGGOLD
4127,University of North Florida,4127,RINGGOLD
5c43f119,CREGU and University of Lorraine,5c43f119,sha256
aa3433e0,Pontifical Catholic University of Peru,aa3433e0,sha256
d0f537a0,IBET,d0f537a0,sha256
https://ror.org/0420zvk78,Concordia University,https://ror.org/0420zvk78,ROR
e94f636d,Pediatric Oncology Institute (Graacc/ IOP/Unifesp,e94f636d,sha256
75154601,IMV,75154601,sha256
33513e13,IQVIA,33513e13,sha256
https://ror.org/042bbge36,Nova Southeastern University,https://ror.org/042bbge36,ROR
http://dx.doi.org/10.13039/501100008721,University College London Hospitals NHS Foundation Trust,http://dx.doi.org/10.13039/501100008721,FUNDREF
e179c28c,"Faculty of Pharmacy, Damascus University",e179c28c,sha256
6d2e30b6,Huazhong University of Science and Technology,6d2e30b6,sha256
682ba727,Indus University,682ba727,sha256
https://ror.org/014q65q44,Patient-Centered Outcomes Research Institute,https://ror.org/014q65q44,ROR
14710,University of Massachusetts Lowell,14710,RINGGOLD
https://ror.org/0511cmw96,Indiana University of Pennsylvania,https://ror.org/0511cmw96,ROR
4052,Indiana University of Pennsylvania,4052,RINGGOLD
38903,Hochschule für Technik Wirtschaft und Kultur Leipzig,38903,RINGGOLD
http://dx.doi.org/10.13039/501100002845,Child Health Research Foundation,http://dx.doi.org/10.13039/501100002845,FUNDREF
339597,MRC Laboratory of Molecular Biology Cell Biology Division,339597,RINGGOLD
http://dx.doi.org/10.13039/501100005739,Universidad Nacional Autónoma de México,http://dx.doi.org/10.13039/501100005739,FUNDREF
http://dx.doi.org/10.13039/100016991,Universidad de Guadalajara,http://dx.doi.org/10.13039/100016991,FUNDREF
http://dx.doi.org/10.13039/501100000836,University of Liverpool,http://dx.doi.org/10.13039/501100000836,FUNDREF
87966,Università degli Studi di Firenze Scuola di Ingegneria,87966,RINGGOLD
154991,Università degli Studi di Firenze Scuola di Scienze Matematiche Fisiche e Naturali,154991,RINGGOLD
7b263f53,Musée d'Anthropologie préhistorique de Monaco,7b263f53,sha256
66ddfd54,"Institute of Computing Technology, Chinese Academy of Sciences",66ddfd54,sha256
83047,Universidad del País Vasco Facultad de Farmacia,83047,RINGGOLD
481410,Institut National de Recherche pour l’Agriculture l’Alimentation et l’Environnement Centre Clermont-Auvergne-Rhône-Alpes,481410,RINGGOLD
303231,Technology Centre of Catalonia Eurecat,303231,RINGGOLD
503101,Andres Pintaluba SA,503101,RINGGOLD
52f79b0a,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS INVEMAR,52f79b0a,sha256
https://ror.org/00pdd0432,Lyon Neuroscience Research Center,https://ror.org/00pdd0432,ROR
grid.268246.c,Wichita State University,grid.268246.c,GRID
grid.440742.1,West Bengal University of Technology,grid.440742.1,GRID
e1815742,CSIR-Central Electronics Engineering Research Institute,e1815742,sha256
grid.16463.36,University of KwaZulu-Natal,grid.16463.36,GRID
grid.444729.8,Tripura University,grid.444729.8,GRID
271384,Universidade Estadual de Goiás,271384,RINGGOLD
df0de4a5,Nanjing Medical University,df0de4a5,sha256
74734,Jiangsu Province Hospital and Nanjing Medical University First Affiliated Hospital,74734,RINGGOLD
https://ror.org/04sbsx707,Debre Markos University,https://ror.org/04sbsx707,ROR
435720,Wachemo University,435720,RINGGOLD
grid.10706.30,Jawaharlal Nehru University,grid.10706.30,GRID
28614,University of Hyderabad,28614,RINGGOLD
grid.411340.3,Aligarh Muslim University,grid.411340.3,GRID
4ec8f74d,"Deshbandhu College, University of Delhi",4ec8f74d,sha256
6fb9fb0d,"Bhim Rao Ambedker College, Uiversity of Delhi",6fb9fb0d,sha256
57f26a82,"Dyal Singh College, University of Delhi",57f26a82,sha256
grid.488510.0,Minia University Hospital,grid.488510.0,GRID
1288,Queensland Health,1288,RINGGOLD
2fe2ef88,"University of Texas, Austin",2fe2ef88,sha256
grid.507746.7,Biological and Chemical Oceanography Data Management Office,grid.507746.7,GRID
d8c66918,NOAA (contractor through Integrated Statistics),d8c66918,sha256
2ead2ae5,Waquoit Bay Reserve Foundation,2ead2ae5,sha256
10627,Woods Hole Oceanographic Institution,10627,RINGGOLD
51f97ca7,Woods Hole Oceanographic Institution,51f97ca7,sha256
719dcd22,University of Lagos,719dcd22,sha256
70670,University of Lagos,70670,RINGGOLD
2620eade,West African Post Graduate College of Pharmacists,2620eade,sha256
58989,Ahmadu Bello University,58989,RINGGOLD
89bfe342,Nigerian Institute of Medical Research,89bfe342,sha256
2ed2f591,HARVARD PEPFAR PROJECT / AIDS PREVENTION INITIATIVE IN NIGERIA (NIMR),2ed2f591,sha256
grid.473255.2,Beijing Institute of Education,grid.473255.2,GRID
88780,Universität zu Lübeck Sektion Naturwissenschaften,88780,RINGGOLD
247701,The George Washington University Campus Stores,247701,RINGGOLD
ef77f6d6,Alazhar UNIVERSITY ,ef77f6d6,sha256
https://ror.org/05xcyt367,Loyola University Medical Center,https://ror.org/05xcyt367,ROR
0622f358,Barcelona Institute for Global Health (ISGlobal),0622f358,sha256
09771dd9,South China University of Technology,09771dd9,sha256
grid.1004.5,Macquarie University,grid.1004.5,GRID
4e3626ea,National Acoustic Laboratories,4e3626ea,sha256
b8db7c31,Hokudai-dori mental health clinic,b8db7c31,sha256
grid.412021.4,Health Sciences University of Hokkaido,grid.412021.4,GRID
grid.412167.7,Hokkaido University Hospital,grid.412167.7,GRID
09896a45,Musée d'Anthropologie préhistorique ,09896a45,sha256
https://ror.org/00rghrr56,Kochi University of Technology,https://ror.org/00rghrr56,ROR
4db6c26b,Okayama Prefectural University,4db6c26b,sha256
438084,PepsiCo Global Research and Development,438084,RINGGOLD
426093,Faculdade de Ciências da Universidade de Lisboa Lisboa Lisboa PT,426093,RINGGOLD
165200,Institut Mondor de recherche biomédicale,165200,RINGGOLD
246598,Institut de Biologie Paris-Seine,246598,RINGGOLD
ccc37394,Institute of Pharmacology Polish Academy of Sciences,ccc37394,sha256
26454142,University of Agriculture,26454142,sha256
50c7e4dd,Selvita S.A.,50c7e4dd,sha256
344bb170,Maj Institute of Pharmacology Polish Academy of Sciences,344bb170,sha256
59568,Lunds universitet Medicinska fakulteten,59568,RINGGOLD
https://ror.org/03dhz6n86,Kanagawa University of Human Services,https://ror.org/03dhz6n86,ROR
482b578b,National Cancer Center,482b578b,sha256
https://ror.org/01jdpyv68,Saarland University,https://ror.org/01jdpyv68,ROR
https://ror.org/0387jng26,Max Planck Institute for Human Cognitive and Brain Sciences,https://ror.org/0387jng26,ROR
87719947,Max Planck Institute for Psychological Research,87719947,sha256
https://ror.org/03nhjew95,University of Rouen,https://ror.org/03nhjew95,ROR
https://ror.org/0106a2j17,Wolaita Sodo University,https://ror.org/0106a2j17,ROR
http://dx.doi.org/10.13039/100005302,University of Illinois at Urbana-Champaign,http://dx.doi.org/10.13039/100005302,FUNDREF
https://ror.org/04dawnj30,University of North Carolina at Charlotte,https://ror.org/04dawnj30,ROR
5e8a4698,Sport Singapore,5e8a4698,sha256
265ca6e7,Defence Science Organization,265ca6e7,sha256
74347,Universidade Federal de Alfenas,74347,RINGGOLD
8803fd6a,UNIESI,8803fd6a,sha256
grid.442028.8,Centro Universitário Herminio Ometto de Araras,grid.442028.8,GRID
grid.18147.3b,University of Insubria,grid.18147.3b,GRID
28673,National Institute of Technology Warangal,28673,RINGGOLD
http://dx.doi.org/10.13039/501100007625,Basaveshwar Engineering College,http://dx.doi.org/10.13039/501100007625,FUNDREF
http://dx.doi.org/10.13039/501100008840,Al-Imam Muhammad Ibn Saud Islamic University,http://dx.doi.org/10.13039/501100008840,FUNDREF
393453,Saudi Electronic University,393453,RINGGOLD
8ec2213e,"Indian Universities: JNTU, NITW, SHIVAJI UNIVERSITY, ICFAITECH, GOA UNIVERSITY, VTU BELGAUM & ; GLASGOW CALEDONIAN UNIVERSITY MUSCAT OMAN",8ec2213e,sha256
grid.444479.e,INTI International University,grid.444479.e,GRID
162664,Beijing Normal University - Zhuhai Campus,162664,RINGGOLD
https://ror.org/047s2c258,"University of Maryland, College Park",https://ror.org/047s2c258,ROR
e5aeb0cd,Cancer Research Institute,e5aeb0cd,sha256
599846,Badan Riset dan Inovasi Nasional Republik Indonesia,599846,RINGGOLD
grid.34555.32,Taras Shevchenko National University of Kyiv,grid.34555.32,GRID
grid.464622.0,Chuiko Institute of Surface Chemistry,grid.464622.0,GRID
https://ror.org/00df5yc52,Beijing University of Chemical Technology,https://ror.org/00df5yc52,ROR
a4673ede,Providence Theological Seminary,a4673ede,sha256
7988,Tyndale University College and Seminary,7988,RINGGOLD
24c3cdb0,Scott Theological College,24c3cdb0,sha256
55973,Institut universitaire de cardiologie et de pneumologie de Québec,55973,RINGGOLD
d04e255f,????????????,d04e255f,sha256
008d3e46,Universität Tübingen,008d3e46,sha256
3186e852,University of Perugia,3186e852,sha256
https://ror.org/043fje207,University of Gaevle,https://ror.org/043fje207,ROR
3db4035b,Soricimed Biopharma Inc,3db4035b,sha256
7017,Mount Allison University,7017,RINGGOLD
72042,University of Pretoria Faculty of Health Sciences,72042,RINGGOLD
118971,Maseno University,118971,RINGGOLD
grid.463083.a,African Society for Laboratory Medicine,grid.463083.a,GRID
6812ec3f,Universiity of Maribor,6812ec3f,sha256
c3852d87,Università Ca' Foscari Venezia,c3852d87,sha256
68780,Mansoura University Faculty of Medicine,68780,RINGGOLD
54f40457,Seattle University,54f40457,sha256
399170,Leidos Biomedical Research Inc,399170,RINGGOLD
http://dx.doi.org/10.13039/100012759,Ohio Department of Health,http://dx.doi.org/10.13039/100012759,FUNDREF
https://ror.org/029m7xn54,University of San Francisco,https://ror.org/029m7xn54,ROR
https://ror.org/03tg3h819,Colorado College,https://ror.org/03tg3h819,ROR
9e1ee8bb,BSCS Science Learning,9e1ee8bb,sha256
1e0b3eb2,Basil Analytics LLC,1e0b3eb2,sha256
88d9851c,Predictive Heuristics,88d9851c,sha256
https://ror.org/00gvw6327,King George's Medical University,https://ror.org/00gvw6327,ROR
http://dx.doi.org/10.13039/501100019903,Uttar Pradesh University of Medical Sciences,http://dx.doi.org/10.13039/501100019903,FUNDREF
12445,Zhongnan University of Economics and Law,12445,RINGGOLD
8402b21d,"Assistant Professor of Islamic Azad University, Abhar Branch",8402b21d,sha256
grid.420122.7,Tokyo Metropolitan Institute of Gerontology,grid.420122.7,GRID
63166,World Health Organization Regional Office for the Western Pacific,63166,RINGGOLD
235a2b07,Tokyo Metropolitan Institute of Gerontology,235a2b07,sha256
ac5ad925,China Academy of Chinese Medical Sciences Xi Yuan hospital,ac5ad925,sha256
a6dedb3a,Universidade de Brasília,a6dedb3a,sha256
e5ab27c3,Universidade Estadual de Londrina (UEL),e5ab27c3,sha256
83160e8a,ESPM (Escola Superior de Propaganda e Marketing) ,83160e8a,sha256
5fcf6f34,Universidade de Fortaleza (Unifor),5fcf6f34,sha256
9d059d89,Institute of Research Pelé Pequeno Príncipe,9d059d89,sha256
